title,speaker,calling,year,season,url,paragraph_number,text
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,26,"Waiting upon the Lord implies action. I have learned over the years that our hope in Christ increases when we serve others. Serving as Jesus served, we naturally increase our hope in Him."
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,27,"The personal growth one can achieve now while waiting upon the Lord and His promises is an invaluable, sacred element of His plan for each one of us. The contributions one can make now to help build up the Church on earth and to gather Israel are much needed. Marital status has nothing to do with ones capacity to serve. The Lord honors those who serve and wait upon Him in patience and faith."
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,28,"Fourth, God offers eternal life to all of His children. All those who accept the Saviors gracious gift of repentance and live His commandments will receive eternal life, even though they do not attain to all its characteristics and perfections in mortality. Those who repent will experience the Lords readiness to forgive, as He has assured: Yea, and as often as my people repent will I forgive them their trespasses against me."
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,29,"In the final analysis, a persons capacity, desires, and opportunities in matters of agency and choice, including qualification for eternal blessings, are matters only the Lord can judge."
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,30,"Fifth, our confidence in these assurances is rooted in our faith in Jesus Christ, by whose grace all things pertaining to mortality are set right. All promised blessings are made possible through Him, who, by His Atonement, descended below all things and has overcome the world. He hath sat down on the right hand of God, to claim of the Father his rights of mercy which he hath upon the children of men ; wherefore he advocateth the cause of the children of men. In the end, the saints shall be filled with his glory, and receive their inheritance as joint-heirs with Christ."
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,31,Our desire is that these principles will help all have increased hope in Christ and feel a sense of belonging.
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,32,"Never forget that you are a child of God, our Eternal Father, now and forever. He loves you, and the Church wants and needs you. Yes, we need you! We need your voices, talents, skills, goodness, and righteousness."
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,33,"For many years, we have talked about young single adults, single adults, and adults. Those designations can be administratively helpful at times but can inadvertently change how we perceive others."
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,34,Is there a way to avoid this human tendency that can separate us from one another?
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,35,"President Nelson asked that we refer to ourselves as members of The Church of Jesus Christ of Latter-day Saints. That seems to cover all of us, doesnt it?"
Hope in Christ,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2021,April,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng,36,"The gospel of Jesus Christ has the power to unite us. We are ultimately more alike than we are different. As members of Gods family, we are truly brothers and sisters. Paul stated, And [God] hath made of one blood all nations of men for to dwell on all the face of the earth."
